# Constructed from biom file
#OTU ID	EC04XS4	EC06XS9	EC07XS13	EC08XS17	EC11XS24	EC13XS34	EC14XS39	EC15XS44	EC17XS51	EC18XS56	EC19XS61	EC20X16SXS109	EC21X16SXS114	EC22X16SXS119	EC2X16SXS20	PR03XS1	PR04XS5	PR05XS7	PR06XS10	PR07XS14	PR08XS18	PR11XS25	PR12XS30	PR13XS35	PR14XS40	PR15XS45	PR16XS48	PR17XS52	PR18XS57	PR19XS62	PR1X16SXS17	PR20X16SXS110	PR21X16SXS115	PR22X16SXS120	PR2X16SXS21	RM08XS20	RM11XS27	RM12XS32	RM13XS36	RM14XS42	RM15XS47	RM17XS54	RM18X16SXS107	RM19XS64	RM21X16SXS112	RM22X16SXS117	SBW03XS2	SBW04XS6	SBW05XS8	SBW06XS11	SBW07XS15	SBW08XS19	SBW10XS21	SBW11XS26	SBW12XS31	SBW13XS37	SBW14XS41	SBW15XS46	SBW16XS49	SBW17XS53	SBW18XS58	SBW19XS63	SBW20X16SXS111	SBW21X16SXS116	SBW22X16SXS121	SBW2X16SXS22	STJ04XS3	STJ07XS12	STJ08XS16	STJ11XS23	STJ12XS28	STJ13XS33	STJ14XS38	STJ15XS43	STJ17XS50	STJ18XS55	STJ19XS60	STJ20X16SXS108	STJ21X16SXS113	STJ22X16SXS118	STJ2X16SXS19
9281610c3222df4a11388058d0c76453	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1651.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2234.0	1775.0	0.0	0.0	187.0	172.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	481.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e149a60c850762884e228d157d7cb7f9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	264.0	0.0	0.0	0.0	0.0	0.0	118.0	237.0	0.0	1078.0	154.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1162.0	488.0	0.0	0.0	0.0	0.0	0.0	90.0	0.0	237.0	0.0	138.0	887.0	289.0	0.0	96.0	0.0	327.0	0.0	0.0	312.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	306.0	0.0	0.0	0.0	141.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	155.0	0.0	0.0	0.0	0.0	0.0
adee5255a32682521441152cebd57a57	0.0	54.0	551.0	0.0	0.0	0.0	0.0	1975.0	588.0	0.0	0.0	0.0	0.0	1435.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	255.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	178.0	769.0	0.0	0.0	0.0	0.0	632.0	0.0
b219dd94511272d793077ac468086844	0.0	178.0	1560.0	97.0	58.0	0.0	144.0	0.0	0.0	68.0	0.0	146.0	1177.0	269.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	862.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	106.0	0.0	0.0	125.0	0.0	403.0	142.0	0.0	0.0	249.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	176.0	0.0	0.0	0.0	0.0	0.0	195.0	124.0	63.0	0.0	0.0	0.0	212.0	0.0	0.0
68263921f8baa75266d9f88e5d9cee73	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3109.0	0.0	0.0	51.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	415.0	0.0	0.0	0.0	0.0	256.0	2114.0	0.0	0.0	182.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	59.0	102.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
557a2bc2ff321c36ad9a855fb045cd75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	312.0	0.0	84.0	0.0	424.0	0.0	353.0	0.0	116.0	0.0	101.0	0.0	0.0	366.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	499.0	199.0	184.0	0.0	119.0	131.0	0.0	502.0	0.0	159.0	81.0	500.0	121.0	898.0	673.0	355.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
10142987e086a75ae88eb49e971c3f03	0.0	0.0	0.0	0.0	0.0	47.0	67.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	303.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	64.0	0.0	0.0	0.0	198.0	0.0	0.0	58.0	2114.0	0.0	0.0	825.0	0.0	0.0	0.0	30.0	0.0	0.0	55.0	398.0	0.0	0.0	112.0	0.0	0.0	516.0	0.0	0.0	262.0	0.0	0.0	0.0	107.0	0.0	287.0	713.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9ef8d69987bef441d792ee0ec9097414	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	337.0	0.0	395.0	0.0	0.0	43.0	0.0	0.0	117.0	0.0	0.0	232.0	110.0	513.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	191.0	0.0	0.0	0.0	0.0	0.0	465.0	335.0	98.0	0.0	0.0	105.0	430.0	377.0	0.0	0.0	173.0	63.0	210.0	0.0	127.0	0.0	406.0	1055.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	225.0	0.0	0.0
4a51e0191329f89b43da1b59957f60df	222.0	204.0	40.0	117.0	58.0	0.0	0.0	0.0	0.0	0.0	0.0	47.0	748.0	360.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0	0.0	265.0	298.0	0.0	71.0	0.0	121.0	60.0	0.0	0.0	0.0	0.0	0.0	561.0	566.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	290.0	149.0	0.0	99.0	50.0	0.0	0.0	0.0	0.0	0.0	0.0	145.0	1072.0	484.0	0.0
a06aa1a0e21feafabb9de91602bfd330	151.0	137.0	0.0	146.0	0.0	0.0	131.0	0.0	117.0	289.0	196.0	0.0	346.0	191.0	0.0	0.0	0.0	0.0	0.0	196.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	66.0	208.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	130.0	0.0	141.0	407.0	302.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	90.0	132.0	144.0	136.0	80.0	96.0	216.0	0.0	179.0	199.0	196.0	180.0	276.0	235.0	638.0
96ab3f295ffdff9bbbe1743e396b8710	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	127.0	0.0	0.0	0.0	0.0	0.0	961.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	99.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4741.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a6da014179b01cd140118528cdafcd37	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	108.0	0.0	552.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	557.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	496.0	169.0	211.0	0.0	0.0	0.0	125.0	0.0	590.0	0.0	0.0	0.0	959.0	0.0	1167.0	0.0	1003.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
da412621b3c4bbf50fcfad093c05e876	0.0	215.0	280.0	676.0	268.0	0.0	0.0	0.0	0.0	0.0	0.0	414.0	666.0	714.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	86.0	277.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	331.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	358.0	0.0	240.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	321.0	452.0	606.0	0.0
a99f83050e866612cc9420c997983f29	236.0	0.0	0.0	0.0	0.0	294.0	251.0	0.0	237.0	339.0	335.0	561.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	162.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	94.0	0.0	168.0	0.0	180.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	268.0	0.0	54.0	153.0	234.0	244.0	252.0	128.0	320.0	362.0	296.0	699.0	0.0	0.0	0.0
3a6087108d1048b70f34d70257241ea9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	277.0	0.0	0.0	164.0	1338.0	275.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	215.0	1044.0	0.0	1117.0	1421.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ad7c7cf7176dcb0f12c5a549fbc19527	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	599.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	348.0	61.0	46.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	911.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	3388.0	80.0	366.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9bc78063a0b444e7f2a91176d0b467b8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	182.0	0.0	49.0	473.0	148.0	0.0	0.0	49.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	69.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	210.0	301.0	649.0	237.0	223.0	83.0	283.0	49.0	29.0	136.0	257.0	0.0	40.0	88.0	645.0	732.0	888.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0c00b7a02c65f64d1105c8876ce3c659	0.0	0.0	0.0	0.0	0.0	0.0	0.0	119.0	200.0	77.0	0.0	0.0	0.0	0.0	0.0	57.0	63.0	114.0	167.0	0.0	0.0	0.0	91.0	123.0	288.0	99.0	58.0	96.0	0.0	0.0	0.0	340.0	113.0	0.0	0.0	105.0	0.0	94.0	86.0	101.0	239.0	82.0	277.0	143.0	0.0	0.0	159.0	221.0	145.0	301.0	0.0	133.0	0.0	0.0	0.0	0.0	124.0	0.0	0.0	0.0	0.0	0.0	599.0	137.0	255.0	0.0	0.0	0.0	0.0	0.0	74.0	74.0	0.0	61.0	153.0	70.0	0.0	0.0	92.0	0.0	0.0
dca6878259bc0ca5385913b8532e9680	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	480.0	0.0	302.0	0.0	0.0	460.0	0.0	620.0	183.0	0.0	111.0	0.0	0.0	0.0	0.0	0.0	116.0	0.0	116.0	0.0	0.0	0.0	0.0	88.0	0.0	389.0	0.0	259.0	0.0	0.0	0.0	496.0	44.0	0.0	0.0	0.0	144.0	0.0	0.0	148.0	0.0	305.0	0.0	0.0	0.0	0.0	0.0	195.0	0.0	1195.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
01f18e07d963512818f467df8bd5e3f3	0.0	131.0	176.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	118.0	0.0	0.0	819.0	0.0	0.0	0.0	0.0	0.0	239.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	271.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	294.0	0.0	118.0	188.0	0.0	0.0	131.0	851.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	767.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	233.0	0.0	0.0	254.0	0.0	0.0	0.0	0.0	0.0	365.0	0.0	0.0	96.0	0.0	0.0	0.0	570.0	0.0
2b98402931867c375af2f0da471c1ca5	0.0	20.0	0.0	51.0	0.0	0.0	0.0	0.0	656.0	68.0	0.0	0.0	0.0	0.0	916.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	331.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	86.0	76.0	114.0	0.0	171.0	0.0	0.0	0.0	676.0	137.0	114.0	0.0	0.0	0.0	2135.0
345bf9e7e75c49e122af5a9528232b6f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	165.0	0.0	0.0	0.0	39.0	0.0	0.0	0.0	478.0	0.0	0.0	0.0	0.0	0.0	769.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	246.0	324.0	266.0	273.0	0.0	493.0	0.0	0.0	0.0	125.0	612.0	271.0	0.0	0.0	220.0	0.0	150.0	107.0	0.0	82.0	565.0	0.0	270.0	0.0	0.0	0.0	86.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
89b90dd352a96b3b10e1fdd0dbb14b13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1252.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	425.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	355.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3449.0	0.0	0.0	0.0	0.0
61e83d2a0b21401b421eff1028409dab	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	87.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5160.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3d4223b6fa08462ee914e5fe9076d096	224.0	0.0	0.0	0.0	0.0	277.0	209.0	0.0	251.0	278.0	319.0	448.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	147.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	115.0	0.0	171.0	0.0	165.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	292.0	0.0	67.0	160.0	219.0	212.0	206.0	108.0	249.0	258.0	304.0	550.0	0.0	0.0	0.0
cad17c9e8f25424291ad43f59c775861	317.0	124.0	0.0	95.0	156.0	106.0	0.0	0.0	0.0	0.0	0.0	171.0	608.0	162.0	0.0	0.0	78.0	0.0	0.0	101.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	487.0	0.0	189.0	0.0	219.0	257.0	0.0	0.0	0.0	78.0	68.0	0.0	0.0	0.0	0.0	0.0	201.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	240.0	0.0	0.0	155.0	134.0	89.0	169.0	0.0	66.0	0.0	0.0	259.0	493.0	199.0	0.0
ebf6863d45414014d777e5495257ebd5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	88.0	0.0	266.0	0.0	0.0	0.0	71.0	220.0	330.0	242.0	51.0	0.0	0.0	83.0	114.0	0.0	0.0	0.0	0.0	0.0	34.0	0.0	36.0	132.0	413.0	227.0	0.0	0.0	85.0	0.0	0.0	128.0	122.0	203.0	194.0	77.0	141.0	0.0	91.0	79.0	122.0	134.0	0.0	0.0	66.0	0.0	0.0	307.0	400.0	556.0	109.0	0.0	43.0	0.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7730ff8ebfc11a50e8af68194c0deef2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	399.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	308.0	0.0	0.0	0.0	0.0	537.0	0.0	0.0	379.0	0.0	337.0	0.0	0.0	0.0	0.0	0.0	204.0	0.0	637.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	121.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	110.0	121.0	0.0	0.0	0.0	0.0	562.0	1456.0	0.0	0.0
50f6161a695813601b246603de2b6cfa	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1792.0	0.0	1538.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	0.0	303.0	0.0	0.0	0.0	1345.0	151.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c19312cf3ca53601f71569bef3c4c4cd	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	52.0	72.0	0.0	0.0	65.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.0	83.0	0.0	106.0	171.0	578.0	175.0	526.0	0.0	477.0	118.0	320.0	622.0	713.0	197.0	39.0	44.0	45.0	0.0	52.0	135.0	0.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	178.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0	221.0	0.0	0.0
4b33860ee64838c166edd724b1e40903	88.0	203.0	0.0	74.0	0.0	0.0	223.0	402.0	107.0	300.0	255.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	134.0	0.0	0.0	0.0	0.0	34.0	0.0	0.0	38.0	0.0	0.0	0.0	0.0	93.0	0.0	0.0	0.0	404.0	79.0	55.0	175.0	0.0	133.0	695.0	123.0	138.0	130.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.0	0.0	0.0	150.0	307.0	204.0	195.0	160.0	0.0	129.0	36.0	0.0
7d5cd1942b05fa77c87bbb7e60a31734	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	250.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	376.0	0.0	0.0	0.0	442.0	0.0	0.0	0.0	0.0	379.0	415.0	0.0	0.0	351.0	306.0	376.0	0.0	286.0	441.0	0.0	0.0	615.0	0.0	810.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a867b24b106b6c277f0c89936ba0c868	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1889.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3147.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
806c18463ca64a8b469237563896615e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	140.0	0.0	0.0	251.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1745.0	0.0	0.0	146.0	442.0	2209.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2f0332429f0ededc46ca051632e6d146	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2593.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	516.0	1020.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	661.0	0.0	0.0	0.0	0.0	91.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	101.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2c62c1e64626b5b52d615d3160e7a892	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	338.0	0.0	325.0	0.0	0.0	0.0	0.0	0.0	65.0	0.0	626.0	0.0	0.0	0.0	0.0	868.0	684.0	0.0	306.0	0.0	0.0	0.0	0.0	0.0	462.0	0.0	0.0	0.0	812.0	0.0	0.0	0.0	0.0	0.0	65.0	0.0	0.0	64.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	337.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b2dc2ef72e3df0602e16528737a29725	0.0	0.0	0.0	191.0	0.0	223.0	134.0	144.0	197.0	225.0	117.0	424.0	0.0	282.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	112.0	0.0	0.0	0.0	0.0	53.0	0.0	53.0	0.0	0.0	0.0	76.0	0.0	131.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	200.0	0.0	165.0	311.0	343.0	199.0	170.0	181.0	259.0	251.0	0.0	253.0	251.0	0.0	0.0
30fcd5a8c13ab8a4f4de2eb7da79ab09	329.0	40.0	0.0	0.0	0.0	58.0	0.0	18.0	0.0	123.0	123.0	0.0	0.0	240.0	0.0	0.0	687.0	0.0	0.0	110.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	466.0	0.0	0.0	0.0	79.0	0.0	37.0	0.0	110.0	0.0	98.0	391.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	398.0	56.0	76.0	0.0	33.0	140.0	133.0	0.0	52.0	87.0	108.0	0.0	291.0	488.0	152.0
